id,xmin,xmax,ymin,ymax
1282,-43.149909823799900,-43.137909823799900,-22.880304828900000,-22.868304828900000
1283,-43.137909823799900,-43.125909823799900,-22.880304828900000,-22.868304828900000
1284,-43.125909823799900,-43.113909823799900,-22.880304828900000,-22.868304828900000
1285,-43.113909823799900,-43.101909823799900,-22.880304828900000,-22.868304828900000
1286,-43.101909823799900,-43.089909823799900,-22.880304828900000,-22.868304828900000
1287,-43.089909823799900,-43.077909823799900,-22.880304828900000,-22.868304828900000
1288,-43.077909823799900,-43.065909823799900,-22.880304828900000,-22.868304828900000
1289,-43.065909823799900,-43.053909823799900,-22.880304828900000,-22.868304828900000
1290,-43.053909823799900,-43.041909823799900,-22.880304828900000,-22.868304828900000
1291,-43.041909823799900,-43.029909823799900,-22.880304828900000,-22.868304828900000
1292,-43.845909823800000,-43.833909823799900,-22.892304828900000,-22.880304828900000
1293,-43.833909823799900,-43.821909823799900,-22.892304828900000,-22.880304828900000
1294,-43.821909823799900,-43.809909823799900,-22.892304828900000,-22.880304828900000
1295,-43.809909823799900,-43.797909823799900,-22.892304828900000,-22.880304828900000
1296,-43.797909823799900,-43.785909823799900,-22.892304828900000,-22.880304828900000
1297,-43.785909823799900,-43.773909823799900,-22.892304828900000,-22.880304828900000
1298,-43.773909823799900,-43.761909823799900,-22.892304828900000,-22.880304828900000
1299,-43.761909823799900,-43.749909823799900,-22.892304828900000,-22.880304828900000
1300,-43.749909823799900,-43.737909823799900,-22.892304828900000,-22.880304828900000
1301,-43.737909823799900,-43.725909823799900,-22.892304828900000,-22.880304828900000
1302,-43.725909823799900,-43.713909823799900,-22.892304828900000,-22.880304828900000
1303,-43.713909823799900,-43.701909823799900,-22.892304828900000,-22.880304828900000
1304,-43.701909823799900,-43.689909823799900,-22.892304828900000,-22.880304828900000
1305,-43.689909823799900,-43.677909823799900,-22.892304828900000,-22.880304828900000
1306,-43.677909823799900,-43.665909823799900,-22.892304828900000,-22.880304828900000
1307,-43.665909823799900,-43.653909823799900,-22.892304828900000,-22.880304828900000
1308,-43.653909823799900,-43.641909823799900,-22.892304828900000,-22.880304828900000
1309,-43.641909823799900,-43.629909823799900,-22.892304828900000,-22.880304828900000
1310,-43.629909823799900,-43.617909823799900,-22.892304828900000,-22.880304828900000
1311,-43.617909823799900,-43.605909823799900,-22.892304828900000,-22.880304828900000
1312,-43.605909823799900,-43.593909823799900,-22.892304828900000,-22.880304828900000
1313,-43.593909823799900,-43.581909823799900,-22.892304828900000,-22.880304828900000
1314,-43.581909823799900,-43.569909823799900,-22.892304828900000,-22.880304828900000
1315,-43.569909823799900,-43.557909823799900,-22.892304828900000,-22.880304828900000
1316,-43.557909823799900,-43.545909823799900,-22.892304828900000,-22.880304828900000
1317,-43.545909823799900,-43.533909823799900,-22.892304828900000,-22.880304828900000
1318,-43.533909823799900,-43.521909823799900,-22.892304828900000,-22.880304828900000
1319,-43.521909823799900,-43.509909823799900,-22.892304828900000,-22.880304828900000
1320,-43.509909823799900,-43.497909823799900,-22.892304828900000,-22.880304828900000
1321,-43.497909823799900,-43.485909823799900,-22.892304828900000,-22.880304828900000
1322,-43.485909823799900,-43.473909823799900,-22.892304828900000,-22.880304828900000
1323,-43.473909823799900,-43.461909823799900,-22.892304828900000,-22.880304828900000
1324,-43.461909823799900,-43.449909823799900,-22.892304828900000,-22.880304828900000
1325,-43.449909823799900,-43.437909823799900,-22.892304828900000,-22.880304828900000
1326,-43.437909823799900,-43.425909823799900,-22.892304828900000,-22.880304828900000
1327,-43.425909823799900,-43.413909823799900,-22.892304828900000,-22.880304828900000
1328,-43.413909823799900,-43.401909823799900,-22.892304828900000,-22.880304828900000
1329,-43.401909823799900,-43.389909823799900,-22.892304828900000,-22.880304828900000
1330,-43.389909823799900,-43.377909823799900,-22.892304828900000,-22.880304828900000
1331,-43.377909823799900,-43.365909823799900,-22.892304828900000,-22.880304828900000
1332,-43.365909823799900,-43.353909823799900,-22.892304828900000,-22.880304828900000
1333,-43.353909823799900,-43.341909823799900,-22.892304828900000,-22.880304828900000
1334,-43.341909823799900,-43.329909823799900,-22.892304828900000,-22.880304828900000
1335,-43.329909823799900,-43.317909823799900,-22.892304828900000,-22.880304828900000
1336,-43.317909823799900,-43.305909823799900,-22.892304828900000,-22.880304828900000
1337,-43.305909823799900,-43.293909823799900,-22.892304828900000,-22.880304828900000
1338,-43.293909823799900,-43.281909823799900,-22.892304828900000,-22.880304828900000
1339,-43.281909823799900,-43.269909823799900,-22.892304828900000,-22.880304828900000
1340,-43.269909823799900,-43.257909823799900,-22.892304828900000,-22.880304828900000
1341,-43.257909823799900,-43.245909823799900,-22.892304828900000,-22.880304828900000
1342,-43.245909823799900,-43.233909823799900,-22.892304828900000,-22.880304828900000
1343,-43.233909823799900,-43.221909823799900,-22.892304828900000,-22.880304828900000
1344,-43.221909823799900,-43.209909823799900,-22.892304828900000,-22.880304828900000
1345,-43.209909823799900,-43.197909823799900,-22.892304828900000,-22.880304828900000
1346,-43.197909823799900,-43.185909823799900,-22.892304828900000,-22.880304828900000
1347,-43.185909823799900,-43.173909823799900,-22.892304828900000,-22.880304828900000
1348,-43.173909823799900,-43.161909823799900,-22.892304828900000,-22.880304828900000
1349,-43.161909823799900,-43.149909823799900,-22.892304828900000,-22.880304828900000
1350,-43.149909823799900,-43.137909823799900,-22.892304828900000,-22.880304828900000
1351,-43.137909823799900,-43.125909823799900,-22.892304828900000,-22.880304828900000
1352,-43.125909823799900,-43.113909823799900,-22.892304828900000,-22.880304828900000
1353,-43.113909823799900,-43.101909823799900,-22.892304828900000,-22.880304828900000
1354,-43.101909823799900,-43.089909823799900,-22.892304828900000,-22.880304828900000
1355,-43.089909823799900,-43.077909823799900,-22.892304828900000,-22.880304828900000
1356,-43.077909823799900,-43.065909823799900,-22.892304828900000,-22.880304828900000
1357,-43.065909823799900,-43.053909823799900,-22.892304828900000,-22.880304828900000
1358,-43.053909823799900,-43.041909823799900,-22.892304828900000,-22.880304828900000
1359,-43.041909823799900,-43.029909823799900,-22.892304828900000,-22.880304828900000
1360,-43.845909823800000,-43.833909823799900,-22.904304828900000,-22.892304828900000
1361,-43.833909823799900,-43.821909823799900,-22.904304828900000,-22.892304828900000
1362,-43.821909823799900,-43.809909823799900,-22.904304828900000,-22.892304828900000
1363,-43.809909823799900,-43.797909823799900,-22.904304828900000,-22.892304828900000
1364,-43.797909823799900,-43.785909823799900,-22.904304828900000,-22.892304828900000
1365,-43.785909823799900,-43.773909823799900,-22.904304828900000,-22.892304828900000
1366,-43.773909823799900,-43.761909823799900,-22.904304828900000,-22.892304828900000
1367,-43.761909823799900,-43.749909823799900,-22.904304828900000,-22.892304828900000
1368,-43.749909823799900,-43.737909823799900,-22.904304828900000,-22.892304828900000
1369,-43.737909823799900,-43.725909823799900,-22.904304828900000,-22.892304828900000
1370,-43.725909823799900,-43.713909823799900,-22.904304828900000,-22.892304828900000
1371,-43.713909823799900,-43.701909823799900,-22.904304828900000,-22.892304828900000
1372,-43.701909823799900,-43.689909823799900,-22.904304828900000,-22.892304828900000
1373,-43.689909823799900,-43.677909823799900,-22.904304828900000,-22.892304828900000
1374,-43.677909823799900,-43.665909823799900,-22.904304828900000,-22.892304828900000
1375,-43.665909823799900,-43.653909823799900,-22.904304828900000,-22.892304828900000
1376,-43.653909823799900,-43.641909823799900,-22.904304828900000,-22.892304828900000
1377,-43.641909823799900,-43.629909823799900,-22.904304828900000,-22.892304828900000
1378,-43.629909823799900,-43.617909823799900,-22.904304828900000,-22.892304828900000
1379,-43.617909823799900,-43.605909823799900,-22.904304828900000,-22.892304828900000
1380,-43.605909823799900,-43.593909823799900,-22.904304828900000,-22.892304828900000
1381,-43.593909823799900,-43.581909823799900,-22.904304828900000,-22.892304828900000
1382,-43.581909823799900,-43.569909823799900,-22.904304828900000,-22.892304828900000
1383,-43.569909823799900,-43.557909823799900,-22.904304828900000,-22.892304828900000
1384,-43.557909823799900,-43.545909823799900,-22.904304828900000,-22.892304828900000
1385,-43.545909823799900,-43.533909823799900,-22.904304828900000,-22.892304828900000
1386,-43.533909823799900,-43.521909823799900,-22.904304828900000,-22.892304828900000
1387,-43.521909823799900,-43.509909823799900,-22.904304828900000,-22.892304828900000
1388,-43.509909823799900,-43.497909823799900,-22.904304828900000,-22.892304828900000
1389,-43.497909823799900,-43.485909823799900,-22.904304828900000,-22.892304828900000
1390,-43.485909823799900,-43.473909823799900,-22.904304828900000,-22.892304828900000
1391,-43.473909823799900,-43.461909823799900,-22.904304828900000,-22.892304828900000
1392,-43.461909823799900,-43.449909823799900,-22.904304828900000,-22.892304828900000
1393,-43.449909823799900,-43.437909823799900,-22.904304828900000,-22.892304828900000
1394,-43.437909823799900,-43.425909823799900,-22.904304828900000,-22.892304828900000
1395,-43.425909823799900,-43.413909823799900,-22.904304828900000,-22.892304828900000
1396,-43.413909823799900,-43.401909823799900,-22.904304828900000,-22.892304828900000
1397,-43.401909823799900,-43.389909823799900,-22.904304828900000,-22.892304828900000
1398,-43.389909823799900,-43.377909823799900,-22.904304828900000,-22.892304828900000
1399,-43.377909823799900,-43.365909823799900,-22.904304828900000,-22.892304828900000
1400,-43.365909823799900,-43.353909823799900,-22.904304828900000,-22.892304828900000
1401,-43.353909823799900,-43.341909823799900,-22.904304828900000,-22.892304828900000
1402,-43.341909823799900,-43.329909823799900,-22.904304828900000,-22.892304828900000
1403,-43.329909823799900,-43.317909823799900,-22.904304828900000,-22.892304828900000
1404,-43.317909823799900,-43.305909823799900,-22.904304828900000,-22.892304828900000
1405,-43.305909823799900,-43.293909823799900,-22.904304828900000,-22.892304828900000
1406,-43.293909823799900,-43.281909823799900,-22.904304828900000,-22.892304828900000
1407,-43.281909823799900,-43.269909823799900,-22.904304828900000,-22.892304828900000
1408,-43.269909823799900,-43.257909823799900,-22.904304828900000,-22.892304828900000
1409,-43.257909823799900,-43.245909823799900,-22.904304828900000,-22.892304828900000
1410,-43.245909823799900,-43.233909823799900,-22.904304828900000,-22.892304828900000
1411,-43.233909823799900,-43.221909823799900,-22.904304828900000,-22.892304828900000
1412,-43.221909823799900,-43.209909823799900,-22.904304828900000,-22.892304828900000
1413,-43.209909823799900,-43.197909823799900,-22.904304828900000,-22.892304828900000
1414,-43.197909823799900,-43.185909823799900,-22.904304828900000,-22.892304828900000
1415,-43.185909823799900,-43.173909823799900,-22.904304828900000,-22.892304828900000
1416,-43.173909823799900,-43.161909823799900,-22.904304828900000,-22.892304828900000
1417,-43.161909823799900,-43.149909823799900,-22.904304828900000,-22.892304828900000
1418,-43.149909823799900,-43.137909823799900,-22.904304828900000,-22.892304828900000
1419,-43.137909823799900,-43.125909823799900,-22.904304828900000,-22.892304828900000
1420,-43.125909823799900,-43.113909823799900,-22.904304828900000,-22.892304828900000
1421,-43.113909823799900,-43.101909823799900,-22.904304828900000,-22.892304828900000
1422,-43.101909823799900,-43.089909823799900,-22.904304828900000,-22.892304828900000
1423,-43.089909823799900,-43.077909823799900,-22.904304828900000,-22.892304828900000
1424,-43.077909823799900,-43.065909823799900,-22.904304828900000,-22.892304828900000
1425,-43.065909823799900,-43.053909823799900,-22.904304828900000,-22.892304828900000
1426,-43.053909823799900,-43.041909823799900,-22.904304828900000,-22.892304828900000
1427,-43.041909823799900,-43.029909823799900,-22.904304828900000,-22.892304828900000
1428,-43.845909823800000,-43.833909823799900,-22.916304828900000,-22.904304828900000
1429,-43.833909823799900,-43.821909823799900,-22.916304828900000,-22.904304828900000
1430,-43.821909823799900,-43.809909823799900,-22.916304828900000,-22.904304828900000
1431,-43.809909823799900,-43.797909823799900,-22.916304828900000,-22.904304828900000
1432,-43.797909823799900,-43.785909823799900,-22.916304828900000,-22.904304828900000
1433,-43.785909823799900,-43.773909823799900,-22.916304828900000,-22.904304828900000
1434,-43.773909823799900,-43.761909823799900,-22.916304828900000,-22.904304828900000
1435,-43.761909823799900,-43.749909823799900,-22.916304828900000,-22.904304828900000
1436,-43.749909823799900,-43.737909823799900,-22.916304828900000,-22.904304828900000
1437,-43.737909823799900,-43.725909823799900,-22.916304828900000,-22.904304828900000
1438,-43.725909823799900,-43.713909823799900,-22.916304828900000,-22.904304828900000
1439,-43.713909823799900,-43.701909823799900,-22.916304828900000,-22.904304828900000
1440,-43.701909823799900,-43.689909823799900,-22.916304828900000,-22.904304828900000
1441,-43.689909823799900,-43.677909823799900,-22.916304828900000,-22.904304828900000
1442,-43.677909823799900,-43.665909823799900,-22.916304828900000,-22.904304828900000
1443,-43.665909823799900,-43.653909823799900,-22.916304828900000,-22.904304828900000
1444,-43.653909823799900,-43.641909823799900,-22.916304828900000,-22.904304828900000
1445,-43.641909823799900,-43.629909823799900,-22.916304828900000,-22.904304828900000
1446,-43.629909823799900,-43.617909823799900,-22.916304828900000,-22.904304828900000
1447,-43.617909823799900,-43.605909823799900,-22.916304828900000,-22.904304828900000
1448,-43.605909823799900,-43.593909823799900,-22.916304828900000,-22.904304828900000
1449,-43.593909823799900,-43.581909823799900,-22.916304828900000,-22.904304828900000
1450,-43.581909823799900,-43.569909823799900,-22.916304828900000,-22.904304828900000
1451,-43.569909823799900,-43.557909823799900,-22.916304828900000,-22.904304828900000
1452,-43.557909823799900,-43.545909823799900,-22.916304828900000,-22.904304828900000
1453,-43.545909823799900,-43.533909823799900,-22.916304828900000,-22.904304828900000
1454,-43.533909823799900,-43.521909823799900,-22.916304828900000,-22.904304828900000
1455,-43.521909823799900,-43.509909823799900,-22.916304828900000,-22.904304828900000
1456,-43.509909823799900,-43.497909823799900,-22.916304828900000,-22.904304828900000
1457,-43.497909823799900,-43.485909823799900,-22.916304828900000,-22.904304828900000
1458,-43.485909823799900,-43.473909823799900,-22.916304828900000,-22.904304828900000
1459,-43.473909823799900,-43.461909823799900,-22.916304828900000,-22.904304828900000
1460,-43.461909823799900,-43.449909823799900,-22.916304828900000,-22.904304828900000
1461,-43.449909823799900,-43.437909823799900,-22.916304828900000,-22.904304828900000
1462,-43.437909823799900,-43.425909823799900,-22.916304828900000,-22.904304828900000
1463,-43.425909823799900,-43.413909823799900,-22.916304828900000,-22.904304828900000
1464,-43.413909823799900,-43.401909823799900,-22.916304828900000,-22.904304828900000
1465,-43.401909823799900,-43.389909823799900,-22.916304828900000,-22.904304828900000
1466,-43.389909823799900,-43.377909823799900,-22.916304828900000,-22.904304828900000
1467,-43.377909823799900,-43.365909823799900,-22.916304828900000,-22.904304828900000
1468,-43.365909823799900,-43.353909823799900,-22.916304828900000,-22.904304828900000
1469,-43.353909823799900,-43.341909823799900,-22.916304828900000,-22.904304828900000
1470,-43.341909823799900,-43.329909823799900,-22.916304828900000,-22.904304828900000
1471,-43.329909823799900,-43.317909823799900,-22.916304828900000,-22.904304828900000
1472,-43.317909823799900,-43.305909823799900,-22.916304828900000,-22.904304828900000
1473,-43.305909823799900,-43.293909823799900,-22.916304828900000,-22.904304828900000
1474,-43.293909823799900,-43.281909823799900,-22.916304828900000,-22.904304828900000
1475,-43.281909823799900,-43.269909823799900,-22.916304828900000,-22.904304828900000
1476,-43.269909823799900,-43.257909823799900,-22.916304828900000,-22.904304828900000
1477,-43.257909823799900,-43.245909823799900,-22.916304828900000,-22.904304828900000
1478,-43.245909823799900,-43.233909823799900,-22.916304828900000,-22.904304828900000
1479,-43.233909823799900,-43.221909823799900,-22.916304828900000,-22.904304828900000
1480,-43.221909823799900,-43.209909823799900,-22.916304828900000,-22.904304828900000
1481,-43.209909823799900,-43.197909823799900,-22.916304828900000,-22.904304828900000
1482,-43.197909823799900,-43.185909823799900,-22.916304828900000,-22.904304828900000
1483,-43.185909823799900,-43.173909823799900,-22.916304828900000,-22.904304828900000
1484,-43.173909823799900,-43.161909823799900,-22.916304828900000,-22.904304828900000
1485,-43.161909823799900,-43.149909823799900,-22.916304828900000,-22.904304828900000
1486,-43.149909823799900,-43.137909823799900,-22.916304828900000,-22.904304828900000
1487,-43.137909823799900,-43.125909823799900,-22.916304828900000,-22.904304828900000
1488,-43.125909823799900,-43.113909823799900,-22.916304828900000,-22.904304828900000
1489,-43.113909823799900,-43.101909823799900,-22.916304828900000,-22.904304828900000
1490,-43.101909823799900,-43.089909823799900,-22.916304828900000,-22.904304828900000
1491,-43.089909823799900,-43.077909823799900,-22.916304828900000,-22.904304828900000
1492,-43.077909823799900,-43.065909823799900,-22.916304828900000,-22.904304828900000
1493,-43.065909823799900,-43.053909823799900,-22.916304828900000,-22.904304828900000
1494,-43.053909823799900,-43.041909823799900,-22.916304828900000,-22.904304828900000
1495,-43.041909823799900,-43.029909823799900,-22.916304828900000,-22.904304828900000
1496,-43.845909823800000,-43.833909823799900,-22.928304828900000,-22.916304828900000
1497,-43.833909823799900,-43.821909823799900,-22.928304828900000,-22.916304828900000
1498,-43.821909823799900,-43.809909823799900,-22.928304828900000,-22.916304828900000
1499,-43.809909823799900,-43.797909823799900,-22.928304828900000,-22.916304828900000
1500,-43.797909823799900,-43.785909823799900,-22.928304828900000,-22.916304828900000
1501,-43.785909823799900,-43.773909823799900,-22.928304828900000,-22.916304828900000
1502,-43.773909823799900,-43.761909823799900,-22.928304828900000,-22.916304828900000
1503,-43.761909823799900,-43.749909823799900,-22.928304828900000,-22.916304828900000
1504,-43.749909823799900,-43.737909823799900,-22.928304828900000,-22.916304828900000
1505,-43.737909823799900,-43.725909823799900,-22.928304828900000,-22.916304828900000
1506,-43.725909823799900,-43.713909823799900,-22.928304828900000,-22.916304828900000
1507,-43.713909823799900,-43.701909823799900,-22.928304828900000,-22.916304828900000
1508,-43.701909823799900,-43.689909823799900,-22.928304828900000,-22.916304828900000
1509,-43.689909823799900,-43.677909823799900,-22.928304828900000,-22.916304828900000
1510,-43.677909823799900,-43.665909823799900,-22.928304828900000,-22.916304828900000
1511,-43.665909823799900,-43.653909823799900,-22.928304828900000,-22.916304828900000
1512,-43.653909823799900,-43.641909823799900,-22.928304828900000,-22.916304828900000
1513,-43.641909823799900,-43.629909823799900,-22.928304828900000,-22.916304828900000
1514,-43.629909823799900,-43.617909823799900,-22.928304828900000,-22.916304828900000
1515,-43.617909823799900,-43.605909823799900,-22.928304828900000,-22.916304828900000
1516,-43.605909823799900,-43.593909823799900,-22.928304828900000,-22.916304828900000
1517,-43.593909823799900,-43.581909823799900,-22.928304828900000,-22.916304828900000
1518,-43.581909823799900,-43.569909823799900,-22.928304828900000,-22.916304828900000
1519,-43.569909823799900,-43.557909823799900,-22.928304828900000,-22.916304828900000
1520,-43.557909823799900,-43.545909823799900,-22.928304828900000,-22.916304828900000
1521,-43.545909823799900,-43.533909823799900,-22.928304828900000,-22.916304828900000
1522,-43.533909823799900,-43.521909823799900,-22.928304828900000,-22.916304828900000
1523,-43.521909823799900,-43.509909823799900,-22.928304828900000,-22.916304828900000
1524,-43.509909823799900,-43.497909823799900,-22.928304828900000,-22.916304828900000
1525,-43.497909823799900,-43.485909823799900,-22.928304828900000,-22.916304828900000
1526,-43.485909823799900,-43.473909823799900,-22.928304828900000,-22.916304828900000
1527,-43.473909823799900,-43.461909823799900,-22.928304828900000,-22.916304828900000
1528,-43.461909823799900,-43.449909823799900,-22.928304828900000,-22.916304828900000
1529,-43.449909823799900,-43.437909823799900,-22.928304828900000,-22.916304828900000
1530,-43.437909823799900,-43.425909823799900,-22.928304828900000,-22.916304828900000
1531,-43.425909823799900,-43.413909823799900,-22.928304828900000,-22.916304828900000
1532,-43.413909823799900,-43.401909823799900,-22.928304828900000,-22.916304828900000
1533,-43.401909823799900,-43.389909823799900,-22.928304828900000,-22.916304828900000
1534,-43.389909823799900,-43.377909823799900,-22.928304828900000,-22.916304828900000
1535,-43.377909823799900,-43.365909823799900,-22.928304828900000,-22.916304828900000
1536,-43.365909823799900,-43.353909823799900,-22.928304828900000,-22.916304828900000
1537,-43.353909823799900,-43.341909823799900,-22.928304828900000,-22.916304828900000
1538,-43.341909823799900,-43.329909823799900,-22.928304828900000,-22.916304828900000
1539,-43.329909823799900,-43.317909823799900,-22.928304828900000,-22.916304828900000
1540,-43.317909823799900,-43.305909823799900,-22.928304828900000,-22.916304828900000
1541,-43.305909823799900,-43.293909823799900,-22.928304828900000,-22.916304828900000
1542,-43.293909823799900,-43.281909823799900,-22.928304828900000,-22.916304828900000
1543,-43.281909823799900,-43.269909823799900,-22.928304828900000,-22.916304828900000
1544,-43.269909823799900,-43.257909823799900,-22.928304828900000,-22.916304828900000
1545,-43.257909823799900,-43.245909823799900,-22.928304828900000,-22.916304828900000
1546,-43.245909823799900,-43.233909823799900,-22.928304828900000,-22.916304828900000
1547,-43.233909823799900,-43.221909823799900,-22.928304828900000,-22.916304828900000
1548,-43.221909823799900,-43.209909823799900,-22.928304828900000,-22.916304828900000
1549,-43.209909823799900,-43.197909823799900,-22.928304828900000,-22.916304828900000
1550,-43.197909823799900,-43.185909823799900,-22.928304828900000,-22.916304828900000
1551,-43.185909823799900,-43.173909823799900,-22.928304828900000,-22.916304828900000
1552,-43.173909823799900,-43.161909823799900,-22.928304828900000,-22.916304828900000
1553,-43.161909823799900,-43.149909823799900,-22.928304828900000,-22.916304828900000
1554,-43.149909823799900,-43.137909823799900,-22.928304828900000,-22.916304828900000
1555,-43.137909823799900,-43.125909823799900,-22.928304828900000,-22.916304828900000
1556,-43.125909823799900,-43.113909823799900,-22.928304828900000,-22.916304828900000
1557,-43.113909823799900,-43.101909823799900,-22.928304828900000,-22.916304828900000
1558,-43.101909823799900,-43.089909823799900,-22.928304828900000,-22.916304828900000
1559,-43.089909823799900,-43.077909823799900,-22.928304828900000,-22.916304828900000
1560,-43.077909823799900,-43.065909823799900,-22.928304828900000,-22.916304828900000
1561,-43.065909823799900,-43.053909823799900,-22.928304828900000,-22.916304828900000
1562,-43.053909823799900,-43.041909823799900,-22.928304828900000,-22.916304828900000
1563,-43.041909823799900,-43.029909823799900,-22.928304828900000,-22.916304828900000
1564,-43.845909823800000,-43.833909823799900,-22.940304828900000,-22.928304828900000
1565,-43.833909823799900,-43.821909823799900,-22.940304828900000,-22.928304828900000
1566,-43.821909823799900,-43.809909823799900,-22.940304828900000,-22.928304828900000
1567,-43.809909823799900,-43.797909823799900,-22.940304828900000,-22.928304828900000
1568,-43.797909823799900,-43.785909823799900,-22.940304828900000,-22.928304828900000
1569,-43.785909823799900,-43.773909823799900,-22.940304828900000,-22.928304828900000
1570,-43.773909823799900,-43.761909823799900,-22.940304828900000,-22.928304828900000
1571,-43.761909823799900,-43.749909823799900,-22.940304828900000,-22.928304828900000
1572,-43.749909823799900,-43.737909823799900,-22.940304828900000,-22.928304828900000
1573,-43.737909823799900,-43.725909823799900,-22.940304828900000,-22.928304828900000
1574,-43.725909823799900,-43.713909823799900,-22.940304828900000,-22.928304828900000
1575,-43.713909823799900,-43.701909823799900,-22.940304828900000,-22.928304828900000
1576,-43.701909823799900,-43.689909823799900,-22.940304828900000,-22.928304828900000
1577,-43.689909823799900,-43.677909823799900,-22.940304828900000,-22.928304828900000
1578,-43.677909823799900,-43.665909823799900,-22.940304828900000,-22.928304828900000
1579,-43.665909823799900,-43.653909823799900,-22.940304828900000,-22.928304828900000
1580,-43.653909823799900,-43.641909823799900,-22.940304828900000,-22.928304828900000
1581,-43.641909823799900,-43.629909823799900,-22.940304828900000,-22.928304828900000
1582,-43.629909823799900,-43.617909823799900,-22.940304828900000,-22.928304828900000
1583,-43.617909823799900,-43.605909823799900,-22.940304828900000,-22.928304828900000
1584,-43.605909823799900,-43.593909823799900,-22.940304828900000,-22.928304828900000
1585,-43.593909823799900,-43.581909823799900,-22.940304828900000,-22.928304828900000
1586,-43.581909823799900,-43.569909823799900,-22.940304828900000,-22.928304828900000
1587,-43.569909823799900,-43.557909823799900,-22.940304828900000,-22.928304828900000
1588,-43.557909823799900,-43.545909823799900,-22.940304828900000,-22.928304828900000
1589,-43.545909823799900,-43.533909823799900,-22.940304828900000,-22.928304828900000
1590,-43.533909823799900,-43.521909823799900,-22.940304828900000,-22.928304828900000
1591,-43.521909823799900,-43.509909823799900,-22.940304828900000,-22.928304828900000
1592,-43.509909823799900,-43.497909823799900,-22.940304828900000,-22.928304828900000
1593,-43.497909823799900,-43.485909823799900,-22.940304828900000,-22.928304828900000
1594,-43.485909823799900,-43.473909823799900,-22.940304828900000,-22.928304828900000
1595,-43.473909823799900,-43.461909823799900,-22.940304828900000,-22.928304828900000
1596,-43.461909823799900,-43.449909823799900,-22.940304828900000,-22.928304828900000
1597,-43.449909823799900,-43.437909823799900,-22.940304828900000,-22.928304828900000
1598,-43.437909823799900,-43.425909823799900,-22.940304828900000,-22.928304828900000
1599,-43.425909823799900,-43.413909823799900,-22.940304828900000,-22.928304828900000
1600,-43.413909823799900,-43.401909823799900,-22.940304828900000,-22.928304828900000
1601,-43.401909823799900,-43.389909823799900,-22.940304828900000,-22.928304828900000
1602,-43.389909823799900,-43.377909823799900,-22.940304828900000,-22.928304828900000
1603,-43.377909823799900,-43.365909823799900,-22.940304828900000,-22.928304828900000
1604,-43.365909823799900,-43.353909823799900,-22.940304828900000,-22.928304828900000
1605,-43.353909823799900,-43.341909823799900,-22.940304828900000,-22.928304828900000
1606,-43.341909823799900,-43.329909823799900,-22.940304828900000,-22.928304828900000
1607,-43.329909823799900,-43.317909823799900,-22.940304828900000,-22.928304828900000
1608,-43.317909823799900,-43.305909823799900,-22.940304828900000,-22.928304828900000
1609,-43.305909823799900,-43.293909823799900,-22.940304828900000,-22.928304828900000
1610,-43.293909823799900,-43.281909823799900,-22.940304828900000,-22.928304828900000
1611,-43.281909823799900,-43.269909823799900,-22.940304828900000,-22.928304828900000
1612,-43.269909823799900,-43.257909823799900,-22.940304828900000,-22.928304828900000
1613,-43.257909823799900,-43.245909823799900,-22.940304828900000,-22.928304828900000
1614,-43.245909823799900,-43.233909823799900,-22.940304828900000,-22.928304828900000
1615,-43.233909823799900,-43.221909823799900,-22.940304828900000,-22.928304828900000
1616,-43.221909823799900,-43.209909823799900,-22.940304828900000,-22.928304828900000
1617,-43.209909823799900,-43.197909823799900,-22.940304828900000,-22.928304828900000
1618,-43.197909823799900,-43.185909823799900,-22.940304828900000,-22.928304828900000
1619,-43.185909823799900,-43.173909823799900,-22.940304828900000,-22.928304828900000
1620,-43.173909823799900,-43.161909823799900,-22.940304828900000,-22.928304828900000
1621,-43.161909823799900,-43.149909823799900,-22.940304828900000,-22.928304828900000
1622,-43.149909823799900,-43.137909823799900,-22.940304828900000,-22.928304828900000
1623,-43.137909823799900,-43.125909823799900,-22.940304828900000,-22.928304828900000
1624,-43.125909823799900,-43.113909823799900,-22.940304828900000,-22.928304828900000
1625,-43.113909823799900,-43.101909823799900,-22.940304828900000,-22.928304828900000
1626,-43.101909823799900,-43.089909823799900,-22.940304828900000,-22.928304828900000
1627,-43.089909823799900,-43.077909823799900,-22.940304828900000,-22.928304828900000
1628,-43.077909823799900,-43.065909823799900,-22.940304828900000,-22.928304828900000
1629,-43.065909823799900,-43.053909823799900,-22.940304828900000,-22.928304828900000
1630,-43.053909823799900,-43.041909823799900,-22.940304828900000,-22.928304828900000
1631,-43.041909823799900,-43.029909823799900,-22.940304828900000,-22.928304828900000
1632,-43.845909823800000,-43.833909823799900,-22.952304828900000,-22.940304828900000
1633,-43.833909823799900,-43.821909823799900,-22.952304828900000,-22.940304828900000
1634,-43.821909823799900,-43.809909823799900,-22.952304828900000,-22.940304828900000
1635,-43.809909823799900,-43.797909823799900,-22.952304828900000,-22.940304828900000
1636,-43.797909823799900,-43.785909823799900,-22.952304828900000,-22.940304828900000
1637,-43.785909823799900,-43.773909823799900,-22.952304828900000,-22.940304828900000
1638,-43.773909823799900,-43.761909823799900,-22.952304828900000,-22.940304828900000
1639,-43.761909823799900,-43.749909823799900,-22.952304828900000,-22.940304828900000
